ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Meta: _oembed_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_time_ce73ee0700c811af4d36d3f51d04b2d6,Meta: _oembed_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_time_a8e66b5a09f9fc4ffd30d162df564537,Meta: _oembed_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_time_2946ab277bf346d6921be83c6f43df2e,Meta: _oembed_d5200fee81c86efebf561929a0eecd13,Meta: _oembed_time_d5200fee81c86efebf561929a0eecd13,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Meta: _woodmart_new_label_date,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
5803,variation,66S350,IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.8,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1864-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1865-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1866-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1867-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1818-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1819-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1820-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1823-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1824-scaled.jpg",,,66S310,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6018,6019,6020,6158,6159,6160,6163,6164",IP66 Isolation Switch Three Phase Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,,,,,,,,,,
5804,variation,66C315,IP66 3 Flat Pin Isolator Switched Outlet Combination Industrial Switchgear 240V - 15A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/1CUDB2312.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/2FMVL4146.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/LVMT3308.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/UNOD6892.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg",,,66C310,,,,,,1,Amp,15A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8016,8017,8018,5955,5958",IP66 3 Flat Pin Isolator Switched Outlet Combination Industrial Switchgear 240V - 15A,,,,,,,,,,,,,,,,,,,,,,,,,
5805,variation,66C320,IP66 3 Flat Pin Isolator Switched Outlet Combination Industrial Switchgear 240V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1BKIV5067.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2KLBP2316.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/LVMT3308.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/UNOD6892.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg",,,66C310,,,,,,0,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8567,8017,8018,5955,5958",IP66 3 Flat Pin Isolator Switched Outlet Combination Industrial Switchgear 240V - 20A,,,,,,,,,,,,,,,,,,,,,,,,,
5806,variation,66C420,IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,44,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1PISV6597.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6734.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6736.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WBAL8339.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6733.jpg",,,66C410,,,,,,0,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6031,6032,5958,8108,8109,6030",IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,,,,,,,,,,
5807,variation,66C432,IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,46.2,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1771-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1772-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6734.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6736.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WBAL8339.jpg",,,66C410,,,,,,3,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6036,6031,6032,5958,8108,8109",IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,,,,,,,,,,
5808,variation,66C440,IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1CSIZ4670.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2PNDQ6530.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6736.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WBAL8339.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6734.jpg",,,66C410,,,,,,4,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8570,6032,5958,8108,8109,6031",IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,,,,,,,,,,
5809,variation,66C450,IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 50A,0,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,52.8,,,,https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1764-scaled.jpg,,,66C410,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP66 4 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,,,,,,,,,,
5810,variation,66C520,IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,42,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1775-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1778-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6747.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XEXA4599.jpg",,,66C510,,,,,,2,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6039,5955,5956,5958,8108,8110",IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,,,,,,,,,,
5811,variation,66C532,IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1DPLQ9264.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6747.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XEXA4599.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6754.jpg",,,66C510,,,,,,0,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5955,5956,5958,8108,8110,6044",IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,,,,,,,,,,
5812,variation,66C540,IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,46.6,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1786-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1788-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6747.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XEXA4599.jpg",,,66C510,,,,,,4,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6047,5955,5956,5958,8108,8110",IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,,,,,,,,,,
5813,variation,66C550,IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 50A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,48.8,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1791-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1792-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6746.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6747.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6751.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/NMEG8273.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XEXA4599.jpg",,,66C510,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6050,5955,5956,5958,8108,8110",IP66 5 Round Pin Isolator Switched Outlet Combination Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,,,,,,,,,,
5814,variation,66SO315,IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 15A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1874-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1875-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1878-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1879-scaled.jpg",,,66SO310,,,,,,0,Amp,15A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,05,36,05,46,055",IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 15A,,,,,,,,,,,,,,,,,,,,,,,,,
5815,variation,66SO320,IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1854-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1855-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1856-scaled.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A1857-scaled.jpg",,,66SO310,,,,,,0,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,05,76,05,86,059",IP66 Power Socket 3 Flat Pin Industrial Switchgear 240V - 20A,,,,,,,,,,,,,,,,,,,,,,,,,
5816,variation,66SO420,IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 20A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1TQVO9305.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2DCLR5673.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/EBKF3463.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/UNCH4878.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WGUG3969.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WMRD4233.jpg",,,66SO410,,,,,,0,Amp,20A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8145,8146,8147,8148,8149",IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 20A,,,,,,,,,,,,,,,,,,,,,,,,,
5817,variation,66SO432,IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 32A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1NDBZ9886.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2DCLR5673.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/EBKF3463.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/UNCH4878.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WGUG3969.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WMRD4233.jpg",,,66SO410,,,,,,0,Amp,32A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8145,8146,8147,8148,8149",IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 32A,,,,,,,,,,,,,,,,,,,,,,,,,
5818,variation,66SO440,IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 40A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1KPNW7815.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2DCLR5673.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/EBKF3463.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/UNCH4878.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WGUG3969.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/WMRD4233.jpg",,,66SO410,,,,,,0,Amp,40A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8145,8146,8147,8148,8149",IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 40A,,,,,,,,,,,,,,,,,,,,,,,,,
5819,variation,66SO450,IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 50A,0,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,25,,,,https://www.sparkymall.com.au/wp-content/uploads/2020/02/66so4xx.png,,,66SO410,,,,,,0,Amp,50A,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IP66 Power Socket 4 Round Pin Industrial Switchgear 415V - 50A,,,,,,,,,,,,,,,,,,,,,,,,,
5824,variation,IL10,"Caravan Inlet Socket Weatherproof IP44 - 10A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6833-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6838.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6839.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6830.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6835.jpg",,,IL15,,,,,,2,Amp,10A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,06,16,06,25,97,15,970","Caravan Inlet Socket Weatherproof IP44 - 10A, White",,,,,,,,,,,,,,,,,,,,,,,,,
5825,variation,OL15,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6855.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6856.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6857-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6830-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6835-1.jpg",,,OL10,,,,,,2,Amp,15A,,1,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,07,46,07,56,09,16,090","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, White",,,,,,,,,,,,,,,,,,,,,,,,,
5826,variation,IL10B,"Caravan Inlet Socket Weatherproof IP44 - 10A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6784.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6803.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6820.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6791.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6811.jpg",,,IL15,,,,,,4,Amp,10A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,06,46,06,56,06,86,070","Caravan Inlet Socket Weatherproof IP44 - 10A, Black",,,,,,,,,,,,,,,,,,,,,,,,,
5827,variation,IL15B,"Caravan Inlet Socket Weatherproof IP44 - 15A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6775.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6790.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6791.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6794.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6810.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6811.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6825.jpg",,,IL15,,,,,,0,Amp,15A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,06,76,06,86,06,96,07,00,00,00,000","Caravan Inlet Socket Weatherproof IP44 - 15A, Black",,,,,,,,,,,,,,,,,,,,,,,,,
5828,variation,OL10B,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6784-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6801.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6805.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6811-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6813.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6825-1.jpg",,,OL10,,,,,,3,Amp,10A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,07,76,07,86,07,96,08,00,00,00,000","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 10A, Black",,,,,,,,,,,,,,,,,,,,,,,,,
5829,variation,OL15B,"Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.5,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6811-1.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6813.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6811-3.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6823.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/U9A6824.jpg",,,OL10,,,,,,0,Amp,15A,,1,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,"6,08,17,74,97,75,07,750","Caravan Socket Outlet Double Pole IP44 Patented Membrane - 15A, Black",,,,,,,,,,,,,,,,,,,,,,,,,
5833,variation,CN2,Insulated Screw Connector,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1TPXU9626.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2XPPT4843.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/CUCK1855.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/FUWB4793.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/IIMR8517.jpg",,,CN1,,,,,,4,Size,6mm2,,1,Type,2 way,,1,,,,,,,,,,,,,,,,,,,,,,,,"8225,8226,8227,8228",Insulated Screw Connector - Double 6mm2 50pc,,,,,,,,,,,,,,,,,,,,,,,,,
5834,variation,CN216,Insulated Screw Connector,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1.65,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1XWZZ1669.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2ROPB2062.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/JJOW8093.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/UVIQ3817.jpg",,,CN1,,,,,,2,Size,16mm2,,1,Type,2 way,,1,,,,,,,,,,,,,,,,,,,,,,,,"823,082,318,232",Insulated Screw Connector - Double 2 x 16mm2,,,,,,,,,,,,,,,,,,,,,,,,,
5835,variation,CN235,Insulated Screw Connector,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3.3,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1JBCQ2611.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2IULJ1924.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/BDRW6439.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/PQKC8676.jpg",,,CN1,,,,,,0,Size,35mm2,,1,Type,2 way,,1,,,,,,,,,,,,,,,,,,,,,,,,"823,482,358,236",Insulated Screw Connector - Double 2 x 35mm2,,,,,,,,,,,,,,,,,,,,,,,,,
5837,variation,EC20,Earth Clip - 20mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1.85,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/02/EC20.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/02/EC20_D.jpg",,,EC12,,,,,,0,Size,20mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168,Earth Clip - Metal 20mm,,,,,,,,,,,,,,,,,,,,,,,,,
5838,variation,ENC01,Enclosure - 1 way,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1.65,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1MYJB6263.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2LAUU7045.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/XIEY2175.jpg",,,ENC12,,,,,,0,Type,1 way,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,548,255",Enclosure - 1 way,,,,,,,,,,,,,,,,,,,,,,,,,
5839,variation,ENC02,Enclosure - 2 way,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1.87,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1CVIS9546.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2JQKQ2201.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/THWR8625.jpg",,,ENC12,,,,,,0,Type,2 way,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,578,258",Enclosure - 2 way,,,,,,,,,,,,,,,,,,,,,,,,,
5840,variation,ENC04,Enclosure - 4 way,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2.2,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1RGXR0823.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2USQB0479.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/LNUG2410.jpg",,,ENC12,,,,,,0,Type,4 way,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,608,261",Enclosure - 4 way,,,,,,,,,,,,,,,,,,,,,,,,,
5841,variation,ENC06,Enclosure - 6 way,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6.6,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1XAML4555.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2NWAI9996.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/EHRS7062.jpg",,,ENC12,,,,,,0,Type,6 way,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,638,264",Enclosure - 6 way,,,,,,,,,,,,,,,,,,,,,,,,,
5842,variation,ENC08,Enclosure - 8 way,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7.7,,,,"https://www.sparkymall.com.au/wp-content/uploads/2020/12/1TQPH8479.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/2PEQB3408.jpg, https://www.sparkymall.com.au/wp-content/uploads/2020/12/EMCE8041.jpg",,,ENC12,,,,,,0,Type,8 way,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,668,267",Enclosure - 8 way,,,,,,,,,,,,,,,,,,,,,,,,,
